mode,map_name,trial_id,model_path,t,x,y,yaw,odom_speed,yaw_rate,raw_action_0,raw_action_1,steer,commanded_speed,speed_limit,min_lidar,distance_from_start,distance_travelled,lap_complete,collided,terminated,termination_reason
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.13904094696044922,0.0,0.0,0.0,0.0,0.0,0.09691838920116425,5.003042221069336,0.09691838920116425,1.8874508432306307,1.8874508432306307,0.9306450486183167,0.0,0.0,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.2404797077178955,0.027194112539291382,0.0003879783907905221,0.007183522499880179,0.6213647534308698,0.15361394206100284,0.11372417956590652,4.955653190612793,0.11372417956590652,1.8567351677311148,1.8567351677311148,0.9279510378837585,0.02719688042998314,0.02720122801110847,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.3409261703491211,0.11493922024965286,0.006737189833074808,0.03469342228859017,1.0987169345971015,0.34620661356052235,0.08884173631668091,4.971754550933838,0.08884173631668091,2.230199606956836,2.230199606956836,0.9251497387886047,0.11513650417327881,0.11517904808715684,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.4406015872955322,0.2463747262954712,0.019477369263768196,0.07032700682933217,1.5236090251657644,0.3481336415576918,0.1397453248500824,4.9498419761657715,0.1397453248500824,2.249771812078052,2.249771812078052,0.9283798336982727,0.2471434324979782,0.24723186360643012,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.5413258075714111,0.41234520077705383,0.04113934189081192,0.11972203861830276,1.8030472461835665,0.709857835054992,0.1257481724023819,4.982366561889648,0.1257481724023819,2.5461095035076142,2.5461095035076142,0.9754486083984375,0.414392352104187,0.4146428966705571,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.6410953998565674,0.6032267808914185,0.07930976152420044,0.18741879186636917,2.0805138569162156,0.6439515622104772,0.007275284733623266,5.0096435546875,0.007275284733623266,3.0739493566522396,3.0739493566522396,0.9300559163093567,0.6084181070327759,0.6093249173645745,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.7405016422271729,0.8233996033668518,0.13365007936954498,0.2366398495345275,2.4474343578199464,0.18235457395105334,-0.059497587382793427,5.006446361541748,-0.059497587382793427,2.444228941852378,2.444228941852378,0.8836448192596436,0.8341757655143738,0.8361107261662255,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.8407702445983887,1.0624340772628784,0.19147458672523499,0.22953145819991672,2.449170453968867,-0.3140995199012998,-0.076723612844944,5.005920886993408,-0.076723612844944,2.415059688686085,2.415059688686085,0.9215015172958374,1.0795501470565796,1.0820492135171662,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,0.940314769744873,1.3008625507354736,0.23918263614177704,0.1850263698560695,2.42002750553371,-0.5552352618654908,-0.05513620004057884,4.994394779205322,-0.05513620004057884,2.7870002691659947,2.7870002691659947,0.8577638268470764,1.322668433189392,1.325233131814457,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,1.0406575202941895,1.5463447570800781,0.2758110761642456,0.1406981496778696,2.5496824650623697,-0.3434870294854237,-0.02202880010008812,4.969717979431152,-0.02202880010008812,3.085450239479542,3.085450239479542,0.9232553243637085,1.5707495212554932,1.5734457021389971,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,1.1420950889587402,1.809462547302246,0.3074846863746643,0.11537159776576343,2.747142927556641,-0.13653375499793596,-0.045493580400943756,4.946235656738281,-0.045493580400943756,2.9634333819150926,2.9634333819150926,0.8689367771148682,1.835402250289917,1.838466551322199,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,1.2402515411376953,2.0876479148864746,0.33618223667144775,0.09341362957052957,2.834295861066771,-0.35289060521605453,-0.05189722403883934,4.966941833496094,-0.05189722403883934,2.8575565140717574,2.8575565140717574,0.9073962569236755,2.1145431995391846,2.118137112054683,0,0,0,
current,YasMarina,current_01,diffusion_f110/models/diffusion_policy.pt,1.3402624130249023,2.3712496757507324,0.3559562563896179,0.055539265790348236,2.846513521196356,-0.38501713178184305,-0.027353674173355103,4.957152366638184,-0.027353674173355103,2.681325429560193,2.681325429560193,0.9347239136695862,2.397817611694336,2.402442827988125,0,0,0,
