mode,map_name,trial_id,model_path,t,x,y,yaw,odom_speed,yaw_rate,raw_action_0,raw_action_1,steer,commanded_speed,speed_limit,min_lidar,distance_from_start,distance_travelled,lap_complete,collided,terminated,termination_reason
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.14124655723571777,0.011564141139388084,-0.026369456201791763,-1.5743555610603335,0.0,0.0,0.007188314571976662,4.998799800872803,0.007188314571976662,3.1626207642257214,3.1626207642257214,1.1130653619766235,0.0,0.0,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.24025678634643555,0.011553891934454441,-0.05935780331492424,-1.5731632744877022,0.790876523644924,0.03467266801624568,-0.0012619360350072384,5.032477378845215,-0.0012619360350072384,3.1934379326179627,3.1934379326179627,1.1147805452346802,0.03298834711313248,0.032988479142659344,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.34011340141296387,0.01137868594378233,-0.18492722511291504,-1.5738134359135545,1.6829874495846369,-0.06098151238687767,-0.01245318353176117,4.942647933959961,-0.01245318353176117,3.135243445634842,3.135243445634842,1.1141422986984253,0.15855787694454193,0.15855938546883408,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.43977832794189453,0.009038089774549007,-0.3834562301635742,-1.5816221055755586,2.243037639287639,-0.09301774151009691,-0.03366873040795326,4.958157062530518,-0.03366873040795326,3.024922601878643,3.024922601878643,1.1144616603851318,0.35709571838378906,0.3571026434801752,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.5397939682006836,0.002358491299673915,-0.6239417791366577,-1.6036004528611367,2.5445649429964208,-0.31267372952150935,0.087142713367939,4.956245422363281,0.087142713367939,2.7468578904867176,2.7468578904867176,1.109179973602295,0.597643256187439,0.597689747592085,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.6404690742492676,-0.007130208890885115,-0.882419764995575,-1.597399279986899,2.6225774981129915,0.5260668545288238,-0.004612158518284559,5.016777992248535,-0.004612158518284559,3.1760167757049205,3.1760167757049205,1.085805892944336,0.8562543988227844,0.8563589041732484,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.7405579090118408,-0.006769262719899416,-1.1546107530593872,-1.5670428952344164,2.822843869443365,-0.05856307246550084,-0.05878082662820816,5.006159782409668,-0.05878082662820816,2.8943397015333177,2.8943397015333177,1.0647844076156616,1.1283903121948242,1.1285532375477487,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.8398551940917969,-0.00915958359837532,-1.4394091367721558,-1.5878597581084617,2.8590550287809715,-0.362442577666406,-0.055985383689403534,5.023338317871094,-0.055985383689403534,2.908876004815102,2.908876004815102,1.0585863590240479,1.4131916761398315,1.4133695678465301,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,0.9399707317352295,-0.020904554054141045,-1.7260959148406982,-1.6261344165251619,2.878268041278018,-0.387154117705928,-0.08202684670686722,4.998719215393066,-0.08202684670686722,2.773460397124291,2.773460397124291,1.111610770225525,1.7000365257263184,1.7003124428592855,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.0399224758148193,-0.044726576656103134,-2.0067741870880127,-1.6781394954715207,2.786171124824286,-0.6347861818216305,0.12589134275913239,5.018618106842041,0.12589134275913239,2.426139027485117,2.426139027485117,1.1114352941513062,1.981204628944397,1.9820397251896793,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.1399288177490234,-0.07805030047893524,-2.2622671127319336,-1.7059036082319277,2.469802645692006,0.5794771323358512,0.11111903190612793,4.958943843841553,0.11111903190612793,2.312022757681712,2.312022757681712,1.1282380819320679,2.2376928329467773,2.239704828491085,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.240126371383667,-0.09589109569787979,-2.4993369579315186,-1.6298730091314602,2.331157734405716,0.7707226430259033,0.06960224360227585,4.961867332458496,0.06960224360227585,2.8380683332681658,2.8380683332681658,1.1180728673934937,2.4753007888793945,2.477502751877182,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.339979648590088,-0.09745084494352341,-2.7429771423339844,-1.5678326145572925,2.5266434719410578,0.5552542274437642,0.056055229157209396,5.019120216369629,0.056055229157209396,2.908512808382511,2.908512808382511,1.1225286722183228,2.718794107437134,2.7211751171998912,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.4405035972595215,-0.08711116015911102,-3.00337553024292,-1.5221104660087665,2.6739081496593027,0.35920223447392335,-0.028840694576501846,5.013993740081787,-0.028840694576501846,2.865499592425702,2.865499592425702,1.0618934631347656,2.9786407947540283,2.981791883488768,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.5397372245788574,-0.06920886784791946,-3.274322986602783,-1.502136067595082,2.749112995572789,-0.0750671264773992,-0.047181542962789536,4.993924617767334,-0.047181542962789536,2.639348914008777,2.639348914008777,1.0499120950698853,3.248957633972168,3.2533319981448585,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.6401762962341309,-0.05518553778529167,-3.542468786239624,-1.5281462606994467,2.652660811723071,-0.3618271460798857,-0.11274415254592896,5.0051960945129395,-0.11274415254592896,2.460816916981965,2.460816916981965,1.0125187635421753,3.516732931137085,3.5218557061307365,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.740135669708252,-0.0536048598587513,-3.7965056896209717,-1.5865054998191561,2.4840830804790484,-0.7985773986003679,-0.08644043654203415,4.952849388122559,-0.08644043654203415,2.7505097299814225,2.7505097299814225,1.0034863948822021,3.7706992626190186,3.77595714830386,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.8399529457092285,-0.07049249112606049,-4.049864768981934,-1.6523081665410644,2.586828260441015,-0.5813722195784969,-0.08664128184318542,4.97526741027832,-0.08664128184318542,2.749465334415436,2.749465334415436,1.0593574047088623,4.024331569671631,4.0299133078806335,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,1.940220594406128,-0.10273943096399307,-4.30990743637085,-1.7108586111101547,2.649547826524521,-0.5951375024029154,0.12928839027881622,5.0142011642456055,0.12928839027881622,2.2671221796999035,2.2671221796999035,1.1113862991333008,4.285062789916992,4.291982915034168,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,2.0400614738464355,-0.1422216296195984,-4.549365043640137,-1.7355108877820193,2.3135016160522133,0.6586331420718966,0.08061598986387253,4.959436416625977,0.08061598986387253,2.3062082741298444,2.3062082741298444,1.0986648797988892,4.525609016418457,4.534682828714722,0,0,0,
current,Sakhir,current_01,diffusion_f110/models/diffusion_policy.pt,2.1399548053741455,-0.16565333306789398,-4.779064655303955,-1.6645153757564979,2.3070928733923926,0.5550970237359754,-0.01092969998717308,4.958715915679932,-0.01092969998717308,3.0756634031462773,3.0756634031462773,1.0653948783874512,4.755998134613037,4.765607895111316,0,0,0,
