Wall time,Step,Value
1767721940.0363305,145408,19.8799991607666
1767722051.8411558,147456,19.350000381469727
1767722164.1379595,149504,36.52000045776367
1767722275.8011405,151552,12.170000076293945
1767722386.7694087,153600,20.219999313354492
1767722498.893231,155648,15.119999885559082
1767722609.9651003,157696,30.290000915527344
1767722720.9052467,159744,44.43000030517578
1767722831.5371583,161792,23.200000762939453
1767722941.5850196,163840,38.22999954223633
1767723052.7492125,165888,44.20000076293945
1767723163.7012494,167936,3.140000104904175
1767723275.1732059,169984,24.25
1767723386.6343849,172032,11.6899995803833
1767723497.6540031,174080,7.139999866485596
1767723608.4815974,176128,43.77000045776367
1767723719.4761343,178176,53.59000015258789
1767723831.1389153,180224,77.66999816894531
1767723942.032464,182272,33.77000045776367
1767724053.403833,184320,39.470001220703125
1767724165.2976966,186368,4.340000152587891
1767724277.1611733,188416,21.530000686645508
1767724388.5524688,190464,39.33000183105469
1767724499.65313,192512,18.06999969482422
1767724611.0642905,194560,2.950000047683716
1767724722.586897,196608,22.549999237060547
1767724834.7728148,198656,34.810001373291016
1767724945.3934228,200704,28.079999923706055
1767725056.5733173,202752,23.84000015258789
1767725168.0969927,204800,48.779998779296875
1767725279.7050471,206848,68.94000244140625
1767725391.5370827,208896,89.2300033569336
1767725502.7896645,210944,91.27999877929688
1767725613.5919127,212992,91.27999877929688
1767725725.502919,215040,37.41999816894531
