Wall time,Step,Value
1767726486.928719,4298,0.10010012984275818
1767726486.9467473,4304,0.11705563962459564
1767726486.95829,4308,0.0882222056388855
1767726486.9835525,4317,0.09971889853477478
1767726486.9886994,4319,0.07322762906551361
1767726487.0150604,4328,0.12053980678319931
1767726487.0271401,4332,0.08358574658632278
1767726487.0444503,4338,0.14951707422733307
1767726487.0591528,4343,0.09698916971683502
1767726487.1348631,4369,0.17416533827781677
1767726487.16088,4378,0.09453759342432022
1767726487.2518165,4393,0.13294145464897156
1767726487.2728646,4400,0.16390572488307953
1767726487.2900138,4406,0.12023517489433289
1767726487.3011117,4410,0.13514307141304016
1767726487.303957,4411,0.21094726026058197
1767726487.359409,4430,0.10091282427310944
1767726487.3680277,4433,0.11465366929769516
1767726487.3850772,4439,0.090147465467453
1767726487.469821,4469,0.1663937121629715
1767726487.48753,4475,0.13904336094856262
1767726487.4988391,4479,0.15385650098323822
1767726487.530726,4490,0.16533797979354858
1767726487.5364168,4492,0.14618699252605438
1767726487.584393,4509,0.06188499182462692
1767726487.5871987,4510,0.14706768095493317
1767726487.6408324,4529,0.13909582793712616
1767726487.6442103,4530,0.10420743376016617
1767726487.6529524,4533,0.1006181463599205
1767726487.678912,4542,0.0933668464422226
1767726487.7111216,4553,0.09523896872997284
1767726487.7834954,4578,0.13530656695365906
1767726487.7919936,4581,0.16481250524520874
1767726487.8234544,4592,0.09617741405963898
1767726487.8319523,4595,0.11985042691230774
1767726487.8378696,4597,0.07528328895568848
1767726487.8440256,4599,0.1337900012731552
1767726487.8780074,4611,0.15169943869113922
1767726487.925366,4628,0.10835881531238556
1767726487.983268,4649,0.18895307183265686
1767726488.0034747,4656,0.0801294669508934
1767726488.025756,4664,0.12650209665298462
1767726488.036865,4668,0.09520472586154938
1767726488.0567424,4675,0.16874071955680847
1767726488.0598314,4676,0.13466663658618927
1767726488.0627475,4677,0.11090173572301865
1767726488.091806,4687,0.11032584309577942
1767726488.2142572,4713,0.09232094883918762
1767726488.228295,4718,0.14126551151275635
1767726488.276739,4734,0.11921314895153046
1767726488.3563552,4745,0.10014121234416962
1767726488.373072,4749,0.12166881561279297
1767726488.3767617,4750,0.11302465200424194
1767726488.4005542,4758,0.15859641134738922
1767726488.409442,4761,0.14347082376480103
1767726488.4183865,4764,0.11374472826719284
1767726488.427152,4767,0.16263756155967712
1767726488.453057,4776,0.13321690261363983
1767726488.464712,4780,0.11245797574520111
1767726488.4850898,4787,0.14048010110855103
1767726488.4879162,4788,0.16601555049419403
1767726488.5056384,4794,0.08654505014419556
