Wall time,Step,Value
1767722051.8412383,147456,0.16679143905639648
1767722164.138222,149504,0.5427592992782593
1767722275.8012407,151552,0.32718753814697266
1767722386.7695158,153600,0.4688873887062073
1767722498.8933291,155648,0.4410887360572815
1767722609.9651806,157696,0.6766136884689331
1767722720.905328,159744,-0.06427288055419922
1767722831.5372472,161792,0.3335723280906677
1767722941.5852866,163840,0.7168756723403931
1767723052.7492933,165888,0.2436848282814026
1767723163.7013493,167936,0.6099228858947754
1767723275.1732876,169984,0.6527315974235535
1767723386.6344726,172032,0.5137147903442383
1767723497.6542501,174080,0.5396741628646851
1767723608.481688,176128,0.6721429824829102
1767723719.476376,178176,0.03243565559387207
1767723831.1391606,180224,0.21512091159820557
1767723942.0327032,182272,0.08249789476394653
1767724053.4040663,184320,0.5391279458999634
1767724165.2979538,186368,0.7070107460021973
1767724277.1614292,188416,0.5374433398246765
1767724388.5527067,190464,-0.009344100952148438
1767724499.6532135,192512,0.6710510849952698
1767724611.0645301,194560,0.5137302875518799
1767724722.5871484,196608,0.6866825222969055
1767724834.773066,198656,0.5049521327018738
1767724945.3937333,200704,0.7772709131240845
1767725056.573402,202752,0.7320667505264282
1767725168.0970838,204800,0.47674375772476196
1767725279.7051358,206848,0.12730634212493896
1767725391.5371888,208896,0.17389535903930664
1767725502.7899046,210944,0.28250861167907715
1767725613.5921638,212992,0.44615840911865234
1767725725.503164,215040,-2.145634412765503
