mode,map_name,trial_id,model_path,t,x,y,yaw,odom_speed,yaw_rate,raw_action_0,raw_action_1,steer,commanded_speed,speed_limit,min_lidar,distance_from_start,distance_travelled,lap_complete,collided,terminated,termination_reason
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.14084196090698242,-0.251280277967453,-0.1221550703048706,-0.6946703673475343,0.0,0.0,0.22068676352500916,0.837340772151947,0.09781068276384972,3.0,3.0,0.991498589515686,0.0,0.0,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.24037718772888184,-0.22550472617149353,-0.14251799881458282,-0.6867329907407982,0.7893299999999998,0.21992205894402647,0.2039622664451599,0.806249737739563,0.09030216696796589,3.0,3.0,0.9962201714515686,0.03284856304526329,0.03285633781342767,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.33978772163391113,-0.12544088065624237,-0.2153056412935257,-0.6558826602328919,1.630980911661605,0.35169794298705537,0.13849356770515442,0.73661869764328,0.06111155496582416,2.9524580240249634,2.9524580240249634,0.9919424653053284,0.15656493604183197,0.1565940949076321,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.4378998279571533,0.030470632016658783,-0.325277715921402,-0.6238373116766651,2.142055471357867,0.27887307497860875,0.05092065781354904,0.7018632888793945,0.022413737028173977,2.7716152667999268,2.7716152667999268,1.0618191957473755,0.34733614325523376,0.3473891346657183,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.5378010272979736,0.21760079264640808,-0.45433229207992554,-0.6059584373267175,2.3848398640966098,0.11250645688187262,0.002395421266555786,0.6855154037475586,0.0010539862571998944,2.6314778923988342,2.6314778923988342,1.120620846748352,0.574622631072998,0.5747058010601904,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.6400082111358643,0.4191305637359619,-0.5912125110626221,-0.5949404855864694,2.4799537037828197,0.11317683680512648,-0.041295360773801804,0.6779647469520569,-0.018174570460885525,2.509408950805664,2.509408950805664,1.119373083114624,0.8182087540626526,0.8183261929953005,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.7377607822418213,0.6257403492927551,-0.7302924394607544,-0.5946043625711506,2.4950568640104374,-0.10688562317290308,-0.06225157156586647,0.6657564043998718,-0.027406494575947935,2.416132628917694,2.416132628917694,1.187052607536316,1.0672376155853271,1.0673870230966713,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.839693546295166,0.827422022819519,-0.8692390322685242,-0.6059645176158209,2.4257043598611596,-0.11527415066932725,-0.0648561418056488,0.6541957259178162,-0.028554574034473357,2.53587144613266,2.53587144613266,1.1844580173492432,1.3121483325958252,1.312299807643285,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,0.9398739337921143,1.027022123336792,-1.0101253986358643,-0.6171325710578703,2.4636361336446875,-0.11380856775420935,-0.06627823412418365,0.6520795226097107,-0.029181496725369873,2.53971004486084,2.53971004486084,1.1927224397659302,1.556453824043274,1.556614712899318,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.0398755073547363,1.2279726266860962,-1.1553473472595215,-0.6284214212020603,2.492855659504296,-0.11557422552615595,-0.06744909286499023,0.6485177278518677,-0.029697703832005318,2.568730115890503,2.568730115890503,1.1590263843536377,1.8043490648269653,1.8045484508329537,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.1378889083862305,1.4295493364334106,-1.3044977188110352,-0.6398401464213015,2.521225920516087,-0.11668368820817011,-0.054546553641557693,0.6419053673744202,-0.02401111372455754,2.6506311893463135,2.6506311893463135,1.188246726989746,2.055023670196533,2.055306599562755,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.2396125793457031,1.6326574087142944,-1.4583758115768433,-0.6513422265657776,2.5711299643219334,-0.1178740993155148,-0.05623859539628029,0.6386564373970032,-0.024756632649494053,2.7071571350097656,2.7071571350097656,1.1186306476593018,2.3096985816955566,2.3101242436969187,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.3402290344238281,1.837882161140442,-1.617577314376831,-0.6630222415827911,2.6218539720829197,-0.11969140896701451,-0.051313113421201706,0.6367104053497314,-0.022586619036255057,2.7850667238235474,2.7850667238235474,1.1205881834030151,2.5692191123962402,2.5698607183003332,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.440328598022461,2.045604705810547,-1.7826001644134521,-0.6748776546781381,2.6824059650345196,-0.12154156195445845,-0.0427301749587059,0.6300267577171326,-0.018806386388982313,2.822550058364868,2.822550058364868,1.0633091926574707,2.834212303161621,2.835156713699689,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.5396604537963867,2.255817174911499,-1.953661322593689,-0.6869726748090514,2.735301684386351,-0.12394341615826268,-0.03301999717950821,0.6328550577163696,-0.014531156265604845,2.850537657737732,2.850537657737732,1.0626672506332397,3.104827404022217,3.106177072128048,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.6402418613433838,2.467658042907715,-2.1303043365478516,-0.699297038357803,2.778883089817142,-0.1260116405679342,-0.012591280043125153,0.6383326053619385,-0.0055402939187638505,2.937490940093994,2.937490940093994,1.0033570528030396,3.380131483078003,3.382003479724517,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.7378652095794678,2.6811623573303223,-2.3127942085266113,-0.7117559742877397,2.837381906999539,-0.12733038514090578,0.004868067800998688,0.6354944109916687,0.0021419573855684195,2.9925827980041504,2.9925827980041504,0.9946531057357788,3.660344123840332,3.6628728481882717,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.8378806114196777,2.8980660438537598,-2.5006890296936035,-0.7126456587747365,2.8972338135981937,0.11606278740939607,0.0023044124245643616,0.6339492201805115,0.0010139422680002278,2.993179678916931,2.993179678916931,0.990243673324585,3.9466195106506348,3.94984321956872,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,1.9378604888916016,3.120352268218994,-2.689605236053467,-0.6999369465332805,2.9342345683446136,0.13263948381272123,-0.041505321860313416,0.6317310929298401,-0.018267024051735088,2.8927992582321167,2.8927992582321167,0.9912069439888,4.237889289855957,4.241564639931312,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.03802227973938,3.343320608139038,-2.8766157627105713,-0.6988001409207947,2.897824504745354,-0.11878415019536319,-0.05569715052843094,0.6284413933753967,-0.024518063535604442,2.881905198097229,2.881905198097229,0.9903222918510437,4.528599262237549,4.532576876779785,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.137871742248535,3.562908172607422,-3.0642809867858887,-0.711697966023855,2.883835735892179,-0.1330516836781497,-0.030993178486824036,0.6248119473457336,-0.013638947985087614,2.936632990837097,2.936632990837097,0.9293649792671204,4.8170671463012695,4.82143292305409,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.237827777862549,3.780644416809082,-3.2550432682037354,-0.72473412681671,2.9041965952021815,-0.13199128679334365,-0.0037184879183769226,0.6262148022651672,-0.001636138050407198,3.0,3.0,0.9826620817184448,5.106016635894775,5.110915958037367,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.339690685272217,3.998089551925659,-3.450550079345703,-0.7377453142155697,2.941142365285562,-0.13240486859082376,0.012466013431549072,0.6319184303283691,0.005485172747423531,3.0,3.0,0.9341474175453186,5.397717475891113,5.403330818837276,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.4398884773254395,4.216261386871338,-3.649613857269287,-0.738813223610974,2.9638403126539288,0.11910677549607873,0.0077718570828437805,0.6359065771102905,0.003419647851484932,3.0,3.0,0.9312494397163391,5.69226598739624,5.698670658370247,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.5379459857940674,4.437570095062256,-3.847886562347412,-0.7257671866704627,2.9777849892319086,0.13560912246202447,-0.01676584780216217,0.6266717314720154,-0.007377281599780157,3.0,3.0,0.8941619992256165,5.988855361938477,5.995807892730227,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.640080451965332,4.6610426902771,-4.045389652252197,-0.7245772410262811,2.986352019620545,-0.12002930753733064,-0.03166908770799637,0.6183871030807495,-0.013936478399194248,3.0,3.0,0.934377133846283,6.286706924438477,6.294048993935576,0,0,0,
legacy,Melbourne,legacy_01,old stuff/diffusion_policy.pt,2.7399089336395264,4.8832221031188965,-4.245360374450684,-0.7377365238666125,2.991615247438659,-0.13663618290285767,-0.016057506203651428,0.6296650767326355,-0.007065573814653508,3.0,3.0,0.9307790398597717,6.585130214691162,6.5929685953015,0,0,0,
